Total population,Total households,PCT WHITE COLLAR,PCT BLUE COLLAR,Median income,Mean income,B08604,Daytime Population,id,Geographic Area Name
4848,1589,75.2,24.8,71420,81805,2396.107965,4747.107965,1400000US48439114009,"Census Tract 1140.09, Tarrant County, Texas"
8097,2725,79.8,20.2,103939,115070,4001.915469,7741.915469,1400000US48439114010,"Census Tract 1140.10, Tarrant County, Texas"
6109,2027,73.8,26.1,109347,109105,3019.353044,5662.353044,1400000US48439114011,"Census Tract 1140.11, Tarrant County, Texas"
9391,2907,74.8,25.2,93902,107489,4641.470689,8687.470689,1400000US48439114012,"Census Tract 1140.12, Tarrant County, Texas"
9308,2702,57,42.9,65424,73102,4600.448213,10224.44821,1400000US48439114013,"Census Tract 1140.13, Tarrant County, Texas"
7038,2557,57.5,42.5,81746,95626,3478.508222,7286.508222,1400000US48439114014,"Census Tract 1140.14, Tarrant County, Texas"
3814,1124,55.2,44.8,81471,82893,1885.056885,3625.056885,1400000US48439114015,"Census Tract 1140.15, Tarrant County, Texas"
3179,1362,67.3,32.6,152271,187719,1571.210235,3391.210235,1400000US48439114105,"Census Tract 1141.05, Tarrant County, Texas"
6088,1985,75.1,24.9,97297,102623,3008.973864,5641.973864,1400000US48439114106,"Census Tract 1141.06, Tarrant County, Texas"
4525,1846,72.4,27.7,106346,127080,2236.466283,4356.466283,1400000US48439114107,"Census Tract 1141.07, Tarrant County, Texas"
5155,2187,71.3,28.7,114375,129747,2547.8417,5368.8417,1400000US48439114108,"Census Tract 1141.08, Tarrant County, Texas"
11411,3819,83.6,16.5,112055,109471,5639.849008,10916.84901,1400000US48439114109,"Census Tract 1141.09, Tarrant County, Texas"
8170,2369,78.8,21.2,124444,166962,4037.995477,8698.995477,1400000US48439114110,"Census Tract 1141.10, Tarrant County, Texas"
1725,691,71.1,29,134063,124875,852.5755445,1618.575545,1400000US48439114111,"Census Tract 1141.11, Tarrant County, Texas"
5733,1608,59.6,40.5,133642,159931,2833.516288,5669.516288,1400000US48439114112,"Census Tract 1141.12, Tarrant County, Texas"
4290,1399,71.7,28.3,78654,106347,2120.318311,3848.318311,1400000US48439114113,"Census Tract 1141.13, Tarrant County, Texas"
5638,2494,56.5,43.5,56833,75032,2786.562852,6159.562852,1400000US48439114203,"Census Tract 1142.03, Tarrant County, Texas"
6738,2785,65.8,34.1,71359,94251,3330.234214,7339.234214,1400000US48439114204,"Census Tract 1142.04, Tarrant County, Texas"
3093,1331,63.7,36.2,64293,90876,1528.70502,3177.70502,1400000US48439114205,"Census Tract 1142.05, Tarrant County, Texas"
4499,1784,58.7,41.3,74511,104973,2223.615869,4653.615869,1400000US48439114206,"Census Tract 1142.06, Tarrant County, Texas"
5856,2219,69.3,30.7,99333,124029,2894.308631,5642.308631,1400000US48439114207,"Census Tract 1142.07, Tarrant County, Texas"
3118,1403,66.7,33.3,54423,80440,1541.061187,3360.061187,1400000US48439121605,"Census Tract 1216.05, Tarrant County, Texas"
3482,1355,79.1,20.9,105560,123984,1720.966983,3464.966983,1400000US48439121606,"Census Tract 1216.06, Tarrant County, Texas"
6268,2320,67.2,32.7,74684,85119,3097.938268,6594.938268,1400000US48439121608,"Census Tract 1216.08, Tarrant County, Texas"
5219,2109,77.7,22.4,121202,154795,2579.473488,5153.473488,1400000US48439121609,"Census Tract 1216.09, Tarrant County, Texas"
2778,984,66.8,33.1,81667,100188,1373.017312,2838.017312,1400000US48439121610,"Census Tract 1216.10, Tarrant County, Texas"
4330,1519,63.5,36.5,82565,86517,2140.088178,4309.088178,1400000US48439121611,"Census Tract 1216.11, Tarrant County, Texas"
3121,1337,73.7,26.3,86275,116448,1542.543927,3230.543927,1400000US48439121612,"Census Tract 1216.12, Tarrant County, Texas"
4521,2039,56.2,43.7,69542,76903,2234.489297,4332.489297,1400000US48439121613,"Census Tract 1216.13, Tarrant County, Texas"
2925,1233,22.2,77.7,48148,46194,1445.671575,3080.671575,1400000US48439121614,"Census Tract 1216.14, Tarrant County, Texas"
3766,1722,51.8,48.3,77255,86042,1861.333044,3386.333044,1400000US48439121615,"Census Tract 1216.15, Tarrant County, Texas"
2345,1416,56,44,45488,52817,1159.008494,1940.008494,1400000US48439121702,"Census Tract 1217.02, Tarrant County, Texas"
5431,1882,39,61,34803,45289,2684.253787,5594.253787,1400000US48439121703,"Census Tract 1217.03, Tarrant County, Texas"
3423,1155,30.8,69.1,35943,48742,1691.806428,3600.806428,1400000US48439121704,"Census Tract 1217.04, Tarrant County, Texas"
5167,1686,32,67.9,45625,65100,2553.77266,5330.77266,1400000US48439121904,"Census Tract 1219.04, Tarrant County, Texas"
5750,2785,39.3,60.7,24060,35642,2841.918482,6214.918482,1400000US48439121905,"Census Tract 1219.05, Tarrant County, Texas"
4366,1421,29.1,70.9,42469,55184,2157.881059,4638.881059,1400000US48439121906,"Census Tract 1219.06, Tarrant County, Texas"
4873,1669,34.8,65.2,38346,43067,2408.464132,5410.464132,1400000US48439121907,"Census Tract 1219.07, Tarrant County, Texas"
1271,521,16.1,83.8,33182,36473,628.1875461,1274.187546,1400000US48439121908,"Census Tract 1219.08, Tarrant County, Texas"
4029,1116,33.8,66.2,53833,61445,1991.319924,4383.319924,1400000US48439122001,"Census Tract 1220.01, Tarrant County, Texas"
4773,1667,34.2,65.9,39363,46024,2359.039463,5060.039463,1400000US48439122002,"Census Tract 1220.02, Tarrant County, Texas"
7803,2164,27.3,72.8,44538,53317,3856.606941,8328.606941,1400000US48439122100,"Census Tract 1221, Tarrant County, Texas"
2187,927,34.2,65.7,29654,40570,1080.917516,2121.917516,1400000US48439122200,"Census Tract 1222, Tarrant County, Texas"
4789,1355,66.9,33,21452,42607,2366.94741,5086.94741,1400000US48439122300,"Census Tract 1223, Tarrant County, Texas"
1845,855,27.9,72,21678,23187,911.8851476,2076.885148,1400000US48439122401,"Census Tract 1224.01, Tarrant County, Texas"
4198,1569,69.7,30.2,55761,78921,2074.847615,3912.847615,1400000US48439122402,"Census Tract 1224.02, Tarrant County, Texas"
4229,1862,63,37,51196,69563,2090.169262,4441.169262,1400000US48439122500,"Census Tract 1225, Tarrant County, Texas"
4273,1583,53.5,46.4,69423,81229,2111.916117,4426.916117,1400000US48439122600,"Census Tract 1226, Tarrant County, Texas"
2112,824,68.3,31.8,39756,65420,1043.849014,2154.849014,1400000US48439122701,"Census Tract 1227.01, Tarrant County, Texas"
2696,1565,66.5,33.5,51345,60094,1332.489083,2288.489083,1400000US48439122702,"Census Tract 1227.02, Tarrant County, Texas"
3990,1630,31.5,68.6,35423,43380,1972.044303,4089.044303,1400000US48439122801,"Census Tract 1228.01, Tarrant County, Texas"
5826,1900,38.6,61.4,39306,62593,2879.48123,6149.48123,1400000US48439122802,"Census Tract 1228.02, Tarrant County, Texas"
3879,973,29.5,70.5,44503,51094,1917.18292,4220.18292,1400000US48439122901,"Census Tract 1229.01, Tarrant County, Texas"
2905,943,25.4,74.5,60750,57613,1435.786642,2902.786642,1400000US48439122902,"Census Tract 1229.02, Tarrant County, Texas"
3181,2066,48.8,51.2,54042,57374,1572.198729,3329.198729,1400000US48439123001,"Census Tract 1230.01, Tarrant County, Texas"
2662,1600,75.9,24.1,64375,150823,1315.684695,3051.684695,1400000US48439123002,"Census Tract 1230.02, Tarrant County, Texas"
3191,1305,49.7,50.3,26885,38469,1577.141196,3794.141196,1400000US48439123100,"Census Tract 1231, Tarrant County, Texas"
2600,1500,76.8,23.2,60343,71011,1285.0414,2265.0414,1400000US48439123200,"Census Tract 1232, Tarrant County, Texas"
1116,832,92.8,7.2,99219,120356,551.5793088,1182.579309,1400000US48439123301,"Census Tract 1233.01, Tarrant County, Texas"
5621,1725,92.9,7.1,85000,128936,2778.160658,6962.160658,1400000US48439123302,"Census Tract 1233.02, Tarrant County, Texas"
3369,1164,25.2,74.7,38114,49150,1665.117107,3824.117107,1400000US48439123500,"Census Tract 1235, Tarrant County, Texas"
2928,1520,53.4,46.5,38444,45584,1447.154316,2912.154316,1400000US48439123600,"Census Tract 1236, Tarrant County, Texas"
3658,2027,82.1,17.9,73953,115036,1807.954401,3410.954401,1400000US48439123700,"Census Tract 1237, Tarrant County, Texas"
0,0,#VALUE!,#VALUE!,-,-,0,0,1400000US48439980000,"Census Tract 9800, Tarrant County, Texas"
5675,2398,68.8,31.2,40042,51569,2966.767076,5960.767076,1400000US48441010100,"Census Tract 101, Taylor County, Texas"
2578,921,48.8,51.2,25083,35901,1347.722559,2763.722559,1400000US48441010200,"Census Tract 102, Taylor County, Texas"
2525,838,36.4,63.6,37344,43235,1320.015307,2600.015307,1400000US48441010300,"Census Tract 103, Taylor County, Texas"
1900,924,33.3,66.7,30379,41780,993.2788447,2076.278845,1400000US48441010400,"Census Tract 104, Taylor County, Texas"
3401,1565,46.8,53.2,39871,49367,1777.969132,3325.969132,1400000US48441010500,"Census Tract 105, Taylor County, Texas"
4537,1481,54.2,45.8,71347,72534,2371.845325,4711.845325,1400000US48441010600,"Census Tract 106, Taylor County, Texas"
3914,1405,46.5,53.4,49222,64063,2046.15442,4325.15442,1400000US48441010700,"Census Tract 107, Taylor County, Texas"
1306,706,31.1,68.9,28801,33621,682.7485111,1519.748511,1400000US48441010800,"Census Tract 108, Taylor County, Texas"
7140,3308,51.3,48.7,49199,54494,3732.637343,7473.637343,1400000US48441010900,"Census Tract 109, Taylor County, Texas"
1012,629,21.7,78.5,37892,47671,529.0516794,973.0516794,1400000US48441011000,"Census Tract 110, Taylor County, Texas"
2583,1190,43.8,56.2,35473,42245,1350.33645,2738.33645,1400000US48441011200,"Census Tract 112, Taylor County, Texas"
3360,1598,44.5,55.5,40900,56929,1756.53522,3691.53522,1400000US48441011300,"Census Tract 113, Taylor County, Texas"
4364,2031,43.6,56.4,60313,71404,2281.404673,4225.404673,1400000US48441011400,"Census Tract 114, Taylor County, Texas"
2788,1243,60.1,39.9,56767,106170,1457.50601,2822.50601,1400000US48441011500,"Census Tract 115, Taylor County, Texas"
2502,1269,48.9,51.1,60893,73243,1307.991405,2241.991405,1400000US48441011600,"Census Tract 116, Taylor County, Texas"
1833,1032,38.7,61.3,39808,39470,958.252696,1934.252696,1400000US48441011700,"Census Tract 117, Taylor County, Texas"
1789,860,36.2,63.7,28906,41593,935.250449,1932.250449,1400000US48441011900,"Census Tract 119, Taylor County, Texas"
1843,785,72.6,27.4,133370,169643,963.4804793,1973.480479,1400000US48441012000,"Census Tract 120, Taylor County, Texas"
550,12,12.4,87.6,-,N,287.5280866,544.5280866,1400000US48441012100,"Census Tract 121, Taylor County, Texas"
3116,1045,34.2,65.7,55583,58035,1628.977305,3500.977305,1400000US48441012200,"Census Tract 122, Taylor County, Texas"
4421,1765,48.4,51.6,39674,47285,2311.203038,4614.203038,1400000US48441012300,"Census Tract 123, Taylor County, Texas"
2430,1106,61.9,38,47636,59839,1270.351365,2589.351365,1400000US48441012400,"Census Tract 124, Taylor County, Texas"
3425,1326,65.3,34.7,60562,76233,1790.515812,3672.515812,1400000US48441012500,"Census Tract 125, Taylor County, Texas"
3522,1447,75.9,24,102894,118863,1841.225311,3497.225311,1400000US48441012600,"Census Tract 126, Taylor County, Texas"
4479,1638,78.9,21.1,106369,110549,2341.524182,4931.524182,1400000US48441012701,"Census Tract 127.01, Taylor County, Texas"
3980,1720,71.8,28.1,71705,97225,2080.65779,4279.65779,1400000US48441012702,"Census Tract 127.02, Taylor County, Texas"
3617,2240,60.1,39.9,44701,51566,1890.889253,3276.889253,1400000US48441012801,"Census Tract 128.01, Taylor County, Texas"
3171,2079,51,48.9,44560,53863,1657.730114,2443.730114,1400000US48441012802,"Census Tract 128.02, Taylor County, Texas"
2586,841,70.3,29.7,52143,65072,1351.904785,2733.904785,1400000US48441012900,"Census Tract 129, Taylor County, Texas"
1326,62,92.6,7.4,122083,152377,693.2040779,797.2040779,1400000US48441013000,"Census Tract 130, Taylor County, Texas"
5695,2294,37.9,62.1,44568,61622,2977.222642,5934.222642,1400000US48441013100,"Census Tract 131, Taylor County, Texas"
1654,737,48.7,51.3,49500,56490,864.6753732,1764.675373,1400000US48441013200,"Census Tract 132, Taylor County, Texas"
3294,1491,50.5,49.4,86466,94043,1722.03185,3163.03185,1400000US48441013300,"Census Tract 133, Taylor County, Texas"
3370,1606,52.7,47.2,43045,55531,1761.763003,3088.763003,1400000US48441013401,"Census Tract 134.01, Taylor County, Texas"
8839,3188,71.5,28.4,74330,97306,4620.837741,9539.837741,1400000US48441013402,"Census Tract 134.02, Taylor County, Texas"
10764,3744,71.8,28.1,99236,117700,5627.186044,10922.18604,1400000US48441013404,"Census Tract 134.04, Taylor County, Texas"
2533,1058,55.2,44.8,58250,112861,1324.197533,2825.197533,1400000US48441013501,"Census Tract 135.01, Taylor County, Texas"
4974,2010,67.9,32,98000,102660,2600.29946,5029.29946,1400000US48441013502,"Census Tract 135.02, Taylor County, Texas"
2890,1271,50.4,49.6,60104,67795,1510.829401,3134.829401,1400000US48441013601,"Census Tract 136.01, Taylor County, Texas"
1835,898,48.7,51.3,60000,80069,959.2982526,2021.298253,1400000US48441013602,"Census Tract 136.02, Taylor County, Texas"
0,0,#VALUE!,#VALUE!,-,-,0,0,1400000US48441980000,"Census Tract 9800, Taylor County, Texas"
903,746,46.7,53.3,42823,50663,375,946,1400000US48443950100,"Census Tract 9501, Terrell County, Texas"
2569,928,51.2,48.8,62500,78985,975.7976306,2528.797631,1400000US48445950100,"Census Tract 9501, Terry County, Texas"
2169,686,15.2,84.8,29069,43430,823.8633946,2214.863395,1400000US48445950300,"Census Tract 9503, Terry County, Texas"
7670,3250,41.9,58.1,44945,62577,2913.338975,7435.338975,1400000US48445950400,"Census Tract 9504, Terry County, Texas"
1500,1059,63,36.9,41875,65105,611,1429,1400000US48447950300,"Census Tract 9503, Throckmorton County, Texas"
2210,995,39.3,60.7,48750,58462,1215.503378,2480.503378,1400000US48449950100,"Census Tract 9501, Titus County, Texas"
2911,1247,41.2,58.8,50052,67745,1601.05445,3378.05445,1400000US48449950200,"Census Tract 9502, Titus County, Texas"
4807,1675,39.2,60.8,55417,71615,2643.857348,5517.857348,1400000US48449950301,"Census Tract 9503.01, Titus County, Texas"
4167,1607,51.8,48.3,58361,69806,2291.85637,4576.85637,1400000US48449950302,"Census Tract 9503.02, Titus County, Texas"
4997,2152,50.7,49.3,64402,77691,2748.357639,5445.357639,1400000US48449950400,"Census Tract 9504, Titus County, Texas"
2793,922,33.3,66.6,59485,64382,1536.154269,3018.154269,1400000US48449950500,"Census Tract 9505, Titus County, Texas"
4593,1546,36.4,63.7,46628,52577,2526.157021,5266.157021,1400000US48449950600,"Census Tract 9506, Titus County, Texas"
1625,529,34.6,65.4,40313,46107,893.752484,1899.752484,1400000US48449950700,"Census Tract 9507, Titus County, Texas"
4606,1814,42.1,57.8,51587,51918,2533.307041,4931.307041,1400000US48449950800,"Census Tract 9508, Titus County, Texas"
1928,976,44.5,55.6,53409,76606,936.2203548,1893.220355,1400000US48451000100,"Census Tract 1, Tom Green County, Texas"
5040,1816,58.4,41.6,47698,61467,2447.381011,5387.381011,1400000US48451000200,"Census Tract 2, Tom Green County, Texas"
5593,2361,42.9,57,42086,59392,2715.913094,5704.913094,1400000US48451000300,"Census Tract 3, Tom Green County, Texas"
6265,2730,30.6,69.4,45744,50258,3042.230562,6352.230562,1400000US48451000400,"Census Tract 4, Tom Green County, Texas"
4722,2043,42,58.1,31959,48321,2292.962923,5305.962923,1400000US48451000700,"Census Tract 7, Tom Green County, Texas"
4601,1665,60.1,40,72326,82159,2234.206355,4652.206355,1400000US48451000801,"Census Tract 8.01, Tom Green County, Texas"
5189,2046,67.4,32.5,68333,59299,2519.73414,5527.73414,1400000US48451000802,"Census Tract 8.02, Tom Green County, Texas"
1935,1191,50.8,49.3,35735,48515,939.6194951,2179.619495,1400000US48451000900,"Census Tract 9, Tom Green County, Texas"
4993,2466,76.6,23.5,63130,108420,2424.558211,4538.558211,1400000US48451001000,"Census Tract 10, Tom Green County, Texas"
5874,2190,72.7,27.2,66728,101182,2852.364297,5876.364297,1400000US48451001101,"Census Tract 11.01, Tom Green County, Texas"
4576,1983,52,48,50732,53905,2222.066568,4419.066568,1400000US48451001102,"Census Tract 11.02, Tom Green County, Texas"
8534,2929,42.6,57.4,57584,62951,4144.037608,7935.037608,1400000US48451001200,"Census Tract 12, Tom Green County, Texas"
9039,2899,53.8,46.2,62727,69301,4389.261301,8906.261301,1400000US48451001301,"Census Tract 13.01, Tom Green County, Texas"
3894,1852,65.7,34.3,55208,69691,1890.893186,3669.893186,1400000US48451001303,"Census Tract 13.03, Tom Green County, Texas"
3375,1670,71.1,29,44359,67293,1638.871212,3195.871212,1400000US48451001304,"Census Tract 13.04, Tom Green County, Texas"
4000,1683,71.3,28.7,54559,70709,1942.365881,3631.365881,1400000US48451001401,"Census Tract 14.01, Tom Green County, Texas"
1676,803,53.8,46.2,34606,37308,813.8513043,1893.851304,1400000US48451001402,"Census Tract 14.02, Tom Green County, Texas"
2736,113,49.1,50.9,50139,66105,1328.578263,1523.578263,1400000US48451001500,"Census Tract 15, Tom Green County, Texas"
4250,1795,66,33.9,67485,108048,2063.763749,4475.763749,1400000US48451001600,"Census Tract 16, Tom Green County, Texas"
3851,1319,39.8,60.3,39649,59205,1870.012752,4286.012752,1400000US48451001702,"Census Tract 17.02, Tom Green County, Texas"
3801,1657,67.4,32.6,67625,94736,1845.733179,3795.733179,1400000US48451001706,"Census Tract 17.06, Tom Green County, Texas"
5109,2751,80.6,19.5,80350,86918,2480.886822,4971.886822,1400000US48451001707,"Census Tract 17.07, Tom Green County, Texas"
6326,3056,81,19,95590,122934,3071.851641,6284.851641,1400000US48451001708,"Census Tract 17.08, Tom Green County, Texas"
4723,1986,55.9,44.1,71800,88761,2293.448514,4876.448514,1400000US48451001709,"Census Tract 17.09, Tom Green County, Texas"
4168,1850,60.9,39.1,74971,103722,2023.945248,4539.945248,1400000US48451001710,"Census Tract 17.10, Tom Green County, Texas"
2447,955,37.3,62.8,26900,46457,1188.242328,2855.242328,1400000US48451001800,"Census Tract 18, Tom Green County, Texas"
0,0,#VALUE!,#VALUE!,-,-,0,0,1400000US48451980000,"Census Tract 9800, Tom Green County, Texas"
4627,2466,88.5,11.5,91674,131203,3064.319788,5317.319788,1400000US48453000101,"Census Tract 1.01, Travis County, Texas"
2486,1171,92.3,7.8,185385,257437,1646.401339,2998.401339,1400000US48453000102,"Census Tract 1.02, Travis County, Texas"
2633,982,91.9,8.1,78393,105964,1743.754917,2914.754917,1400000US48453000203,"Census Tract 2.03, Travis County, Texas"
2797,1572,94.5,5.4,86023,148205,1852.367073,3234.367073,1400000US48453000204,"Census Tract 2.04, Travis County, Texas"
4046,2581,85.5,14.4,79280,89701,2679.541358,3514.541358,1400000US48453000205,"Census Tract 2.05, Travis County, Texas"
4088,1938,72.9,27.2,85302,111663,2707.356666,4062.356666,1400000US48453000206,"Census Tract 2.06, Travis County, Texas"
5550,3613,78.4,21.6,50083,83728,3675.5943,5378.5943,1400000US48453000302,"Census Tract 3.02, Travis County, Texas"
2951,1674,84.6,15.4,80000,88536,1954.356537,2517.356537,1400000US48453000304,"Census Tract 3.04, Travis County, Texas"
3796,1961,85.1,14.9,61456,85582,2513.974047,3642.974047,1400000US48453000305,"Census Tract 3.05, Travis County, Texas"
